composition,time,acetate,biomass,butanol,butyrate,ethanol
4.0,0.9,43.27369060042344,2.8584021368718786,0.33871094627268367,0.2120043627448847,18.55177147931781
4.0,1.0,41.72869271771973,2.8584052729278517,0.6211645377504571,0.26660946810026703,20.93535315579422
4.0,1.1,40.26025298833309,2.8584070433683793,0.9036187826713512,0.3212146997819965,23.24235986060572
4.0,1.2,38.86824113779158,2.858406422472529,1.1860739904439699,0.3758201176062338,25.47290869735136
4.0,1.3,37.54864731446743,2.8584063463082803,1.4685290068985326,0.4304254984440673,27.631046421404214
4.0,1.4,36.30176417456517,2.8584055857907944,1.7509843072349789,0.4850309341631295,29.71646490445058
4.0,1.5,35.12017331278885,2.8584051603281333,2.0334394561390035,0.5396363406066449,31.736595262159362
4.0,1.6,34.0025479753661,2.8584049457580702,2.3158944973698397,0.5942417262343308,33.692762672705584
4.0,1.7,32.94534421603544,2.8584036709629155,2.5983499206010556,0.6488471857119219,35.588495075841735
4.0,1.8,31.94578822616854,2.8584025297241884,2.8808052406122293,0.7034526252345844,37.42658123762576
4.0,1.9,31.00080061330755,2.8584017377731117,3.1632603590122863,0.7580580257809457,39.21010322172702
4.0,2.0,30.10730198499463,2.8584015108409093,3.445715177410154,0.8126633683296336,40.942143091814856
4.0,2.1,29.26268121623869,2.858401605247975,3.728169813701706,0.8672686756727696,42.62530897567155
4.0,2.2,28.46498765553803,2.8584011293331613,4.010624690847344,0.9218740295788213,44.26154053249822
4.0,2.3,27.71058833036991,2.8584008419375504,4.293079454764214,0.9764793615950156,45.85448010716624
4.0,2.4,26.996572744148594,2.8584007930909268,4.5755340850721575,1.0310846677813754,47.407038822972915
4.0,2.5,26.32003040028837,2.858401032823076,4.857988561391013,1.085689944197923,48.92212780321556
4.0,2.6,25.680275161672718,2.8584013477850747,5.140442997642177,1.1402952128684178,50.4004305926288
4.0,2.7,25.07690289607825,2.858401491236778,5.422897524773836,1.1949004991083083,51.842348322936594
4.0,2.8,24.505641888367357,2.8584016743851484,5.705352040218673,1.2495057830888538,53.2521553059439
4.0,2.9,23.96411478099505,2.8584018841328227,5.987806555786205,1.304111067093119,54.63222875434838
4.0,3.0,23.44994421641633,2.8584021073824366,6.2702610832859405,1.3587163534041677,55.984945880847704
4.0,3.1,22.963432660721814,2.8584023265805074,6.552715625382054,1.4133216425370492,57.31000398614364
4.0,3.2,22.504002017138216,2.8584025256377883,6.835170187743785,1.467926935587764,58.607980962836145
4.0,3.3,22.06911006269557,2.85840269173106,7.117624782743273,1.5225322349481463,59.88141889448387
4.0,3.4,21.657547247049248,2.8584028098210816,7.400079418204701,1.5771375421307992,61.13152714807868
4.0,3.5,21.268228370841005,2.858402864661837,7.682534101527877,1.6317428585662848,62.3593907355259
4.0,3.6,20.898115632565577,2.858402971642702,7.964988775635273,1.6863481732201373,63.56804887388412
4.0,3.7,20.54670628793044,2.85840309407861,8.247443457370869,1.740953489348705,64.75800385354091
4.0,3.8,20.213645228833013,2.8584031936108127,8.529898163872382,1.7955588102651232,65.92961030657612
4.0,3.9,19.898115290921666,2.858403268615785,8.812352893768441,1.8501641357042728,67.0836853709691
4.0,4.0,19.599408452646816,2.8584033182212982,9.09480764479429,1.9047694652283211,68.22093704956487
4.0,4.1,19.316925835260914,2.8584033423064192,9.377262413791783,1.9593747982267224,69.34196421007395
4.0,4.2,19.05017770281844,2.8584033415015124,9.65971719670939,2.0139801339162187,70.44725658507261
4.0,4.3,18.79878346217592,2.858403317188239,9.94217198860219,2.0685854713408363,71.53719477200262
4.0,4.4,18.561675539790038,2.858403272934642,10.224626787962988,2.1231908102091985,72.61284638894391
4.0,4.5,18.334747037318774,2.858403218735467,10.507081609519625,2.177796153368553,73.67831851525122
4.0,4.6,18.120060916511182,2.858403154411751,10.78953643413478,2.2324014971191923,74.73154812990289
4.0,4.7,17.917136505468545,2.8584030853177036,11.071991256209499,2.2870068403787043,75.77301596172174
4.0,4.8,17.725559255717805,2.8584030176363764,11.354446069485467,2.3416121819372053,76.80313662553249
4.0,4.9,17.544980742211585,2.8584029583796653,11.636900867045032,2.3962175204573457,77.82225862216193
4.0,5.0,17.37511866332817,2.8584029153883095,11.919355641311178,2.450822854474305,78.83066433843871
4.0,5.1,17.21575684087151,2.8584028973318905,12.201810384047548,2.505428182395797,79.82857004719352
5.0,0.0,6.726021719457051,0.3256380090497755,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.1,7.716906639290795,0.38199445228472784,0.016166515837104163,0.11045067873303238,5.163813574660661
5.0,0.2,8.869413062926213,0.4475430962709792,0.016166515837104163,0.11045067873303238,5.163813574660661
