composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
6,1,3.4,0.5000000000000027,0.188000000000001,0.31300000000000167,49.10053122171971,0.30313846153846313,2.5119339366515967,12.81210588235301,7.174086877828092,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.5,0.5000000000000027,0.188000000000001,0.31300000000000167,49.52977556561112,0.30378280542986585,2.685761085972865,12.78040361990957,7.697831674208186,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.6,0.5000000000000027,0.188000000000001,0.31300000000000167,49.93783891402742,0.3044244343891419,2.8488832579185677,12.75332579185527,8.188883257918596,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.7,0.5000000000000027,0.188000000000001,0.31300000000000167,50.42500000000027,0.3050000000000016,3.0200000000000164,12.755000000000067,8.700000000000045,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.8,0.5000000000000027,0.188000000000001,0.31300000000000167,50.912161085973125,0.30557556561086135,3.191116742081465,12.756674208144865,9.211116742081497,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,3.9,0.5000000000000027,0.188000000000001,0.31300000000000167,51.399424434389424,0.30614660633484325,3.3622153846154026,12.75832579185527,9.722215384615437,5.000000000000027,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.0,0.4999999999999999,0.18799999999999992,0.3129999999999999,51.88665526826113,0.30669589528118923,3.533332417582417,12.759986910148669,10.233332417582414,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.1,0.4999999999999999,0.18799999999999992,0.3129999999999999,52.373890627020025,0.3072366192630897,3.7044549450549447,12.761648836457654,10.744454945054944,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.2,0.49999999999999994,0.18799999999999992,0.3129999999999999,52.86113051066579,0.3077687782805429,3.8755829670329662,12.763311570782154,11.255582967032964,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.3,0.5,0.1879999999999999,0.3129999999999999,53.34837491919844,0.3082923723335487,4.046716483516483,12.764975113122167,11.766716483516483,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.4,0.5,0.1879999999999999,0.31299999999999983,53.835623852617964,0.3088074014221073,4.2178554945054945,12.766639463477695,12.277855494505495,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.5,0.5000000000000001,0.1879999999999999,0.31299999999999983,54.32287731092437,0.30931386554621854,4.388999999999999,12.768304621848737,12.789000000000001,4.999999999999996,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
6,1,4.6,0.5000000000000001,0.18799999999999986,0.31299999999999983,54.81013529411765,0.30981176470588245,4.560149999999999,12.769970588235292,13.300150000000002,4.9999999999999964,8.843519457013622,0.2974977375565626,0.03128235294117664,0.17326968325791953,5.638690497737587
7,1,0.0,0.5710000000000031,0.42900000000000227,0.0,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.1,0.5710000000000031,0.42900000000000227,0.0,27.48128959276033,0.3992316742081469,0.0,7.226575565610899,6.128649773755688,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,0.2,0.5710000000000031,0.42900000000000227,0.0,32.90598914027167,0.38946696832579397,0.0,7.973350226244386,5.660374660633514,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
